NOUN_AAKKOSELLISUUS	Uarch	e	NOUN_BACK_WEAK_SINGULARS	NOUN_BACK_WEAK_SINGULARS_ARCHAIC
NOUN_AAKKOSELLISUUS	Uarch	je	NOUN_BACK_WEAK_SINGULARS	NOUN_BACK_WEAK_SINGULARS_ARCHAIC
NOUN_AAMUYHDEKSÄN	Uarch		NOUN_FRONT_SINGULARS	NOUN_FRONT_SINGULARS_ARCHAIC
NOUN_AAMUYKSI	Uarch	he	NOUN_FRONT_WEAK_SINGULARS_ARCHAIC	NOUN_COMPOUND_N_ARCHAIC
PROPN_AHDET	Uarch	et	NOUN_BACK_NOMINATIVE_ARCHAIC
NOUN_AIKA	Uarch	’a	NOUN_BACK_WEAK_SINGULARS	NOUN_COMPOUND_N
NOUN_AIKA	Uarch	’o	NOUN_BACK_WEAK_PLURALS
NOUN_ALKU	Uarch	ju	NOUN_BACK_WEAK_SINGULARS	NOUN_BACK_WEAK_PLURALS	NOUN_COMPOUND_N
NOUN_ALKU	Uarch	gu	NOUN_BACK_WEAK_SINGULARS	NOUN_BACK_WEAK_PLURALS	NOUN_COMPOUND_N
NOUN_HAAKSI	Uarch	he	NOUN_BACK_WEAK_SINGULARS	NOUN_BACK_WEAK_SINGULARS_ARCHAIC
NOUN_HYLKY	Uarch	jy	NOUN_FRONT_WEAK_SINGULARS	NOUN_FRONT_WEAK_PLURALS	NOUN_COMPOUND_N
NOUN_HYLKY	Uarch	gy	NOUN_FRONT_WEAK_SINGULARS	NOUN_FRONT_WEAK_PLURALS	NOUN_COMPOUND_N
NOUN_HÄÄTÖ	Uarch	ö	NOUN_FRONT_WEAK_SINGULARS	NOUN_FRONT_WEAK_SINGULARS_ARCHAIC
NOUN_HÄÄTÖ	Uarch	jö	NOUN_FRONT_WEAK_SINGULARS	NOUN_FRONT_WEAK_SINGULARS_ARCHAIC
PROPN_JÄRVITAHDON	Uarch	on	NOUN_BACK_NOMINATIVE_ARCHAIC
NOUN_KAUSI	Uarch	e	NOUN_BACK_WEAK_SINGULARS	NOUN_BACK_WEAK_SINGULARS_ARCHAIC
NOUN_KAUSI	Uarch	je	NOUN_BACK_WEAK_SINGULARS	NOUN_BACK_WEAK_SINGULARS_ARCHAIC
NOUN_KIDE	Uarch	e	NOUN_FRONT_NOMINATIVE_ARCHAIC
NOUN_KIDE	Uarch	et	NOUN_FRONT_PARTITIVE_TÄ_ARCHAIC
NOUN_KUITU	Uarch	u	NOUN_BACK_WEAK_SINGULARS	NOUN_BACK_WEAK_SINGULARS_ARCHAIC
PROPN_KUUS	Uarch	e	NOUN_BACK_WEAK_SINGULARS	NOUN_BACK_WEAK_SINGULARS_ARCHAIC
PROPN_KUUS	Uarch	je	NOUN_BACK_WEAK_SINGULARS	NOUN_BACK_WEAK_SINGULARS_ARCHAIC
NOUN_KÖYHYYS	Uarch	e	NOUN_FRONT_WEAK_SINGULARS	NOUN_FRONT_WEAK_SINGULARS_ARCHAIC
NOUN_KÖYHYYS	Uarch	je	NOUN_FRONT_WEAK_SINGULARS	NOUN_FRONT_WEAK_SINGULARS_ARCHAIC
NOUN_KÖYSI	Uarch	je	NOUN_FRONT_WEAK_SINGULARS	NOUN_FRONT_WEAK_SINGULARS_ARCHAIC
NOUN_KÖYSI	Uarch	e	NOUN_FRONT_WEAK_SINGULARS	NOUN_FRONT_WEAK_SINGULARS_ARCHAIC
NOUN_LAHTI	Uarch	e	NOUN_BACK_WEAK_SINGULARS	NOUN_BACK_WEAK_SINGULARS_ARCHAIC
NOUN_LAHTI	Uarch		NOUN_BACK_WEAK_PLURALS	NOUN_BACK_WEAK_PLURALS_ARCHAIC
NOUN_LAIDUN	Uarch	jun	NOUN_BACK_NOMINATIVE_ARCHAIC
NOUN_LAIDUN	Uarch	’un	NOUN_BACK_NOMINATIVE_ARCHAIC
PROPN_LEHDET	Uarch	e	NOUN_FRONT_PLNOM_CLIT_ARCHAIC
PROPN_LEHDET	Uarch		NOUN_FRONT_WEAK_PLURALS	NOUN_FRONT_WEAK_PLURALS_ARCHAIC
